station,valid,tmpc,dwpc,relh,drct,sknt,alti,p01m,vsby,gust,wxcodes,source_station,source_network
ATL,2025-05-04 05:52,13.89,12.22,89.68,260.00,5.0,29.85,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 06:52,13.33,12.22,92.98,260.00,6.0,29.84,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 07:52,13.33,11.67,89.64,260.00,3.0,29.85,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 08:52,12.78,11.11,89.59,M,4.0,29.84,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 09:52,12.22,10.56,89.55,270.00,6.0,29.85,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 10:52,12.22,10.56,89.55,300.00,7.0,29.87,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 11:52,12.78,10.56,86.34,270.00,5.0,29.87,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 12:52,13.33,11.67,89.64,280.00,7.0,29.88,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 13:52,15.00,11.67,80.46,290.00,10.0,29.89,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 14:18,15.00,11.67,80.46,260.00,5.0,29.89,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 14:52,15.56,12.22,80.53,220.00,9.0,29.9,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 15:06,16.67,12.22,75.02,230.00,8.0,29.9,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 15:52,17.78,11.67,67.41,230.00,7.0,29.91,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 16:22,18.89,9.44,54.21,270.00,8.0,29.9,0.00,10.0,17.00,M,ATL,GA_ASOS
ATL,2025-05-04 16:52,18.89,9.44,54.21,240.00,8.0,29.9,0.00,10.0,15.00,M,ATL,GA_ASOS
ATL,2025-05-04 17:52,20.56,8.89,47.09,M,6.0,29.89,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 18:52,20.56,8.33,45.35,250.00,4.0,29.87,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 19:52,20.56,8.89,47.09,270.00,9.0,29.86,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 20:52,20.56,8.89,47.09,270.00,8.0,29.86,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 21:52,20.56,8.89,47.09,290.00,10.0,29.87,0.00,10.0,18.00,M,ATL,GA_ASOS
ATL,2025-05-04 22:52,19.44,8.89,50.44,280.00,10.0,29.87,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-04 23:52,18.33,8.33,52.07,310.00,7.0,29.88,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 00:52,16.67,8.33,57.85,310.00,8.0,29.89,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 01:52,16.11,8.33,59.94,310.00,7.0,29.91,0.00,9.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 02:52,15.00,8.89,66.83,320.00,5.0,29.91,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 03:52,13.89,8.89,71.81,310.00,4.0,29.92,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 04:52,13.89,9.44,74.55,320.00,6.0,29.93,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 05:52,12.78,8.89,77.21,320.00,5.0,29.92,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 06:52,11.67,8.89,83.06,270.00,3.0,29.9,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 07:52,11.67,8.89,83.06,300.00,5.0,29.9,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 08:52,10.56,8.89,89.42,280.00,5.0,29.9,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 09:52,10.56,8.89,89.42,280.00,4.0,29.91,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 10:52,11.11,8.89,86.17,290.00,4.0,29.93,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 11:52,11.67,8.89,83.06,310.00,7.0,29.95,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 12:52,14.44,10.00,74.64,310.00,7.0,29.98,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 13:52,16.11,9.44,64.61,230.00,4.0,29.98,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 14:52,18.33,9.44,56.13,270.00,8.0,30.01,0.00,10.0,17.00,M,ATL,GA_ASOS
ATL,2025-05-05 15:52,19.44,8.89,50.44,290.00,9.0,30.02,0.00,10.0,17.00,M,ATL,GA_ASOS
ATL,2025-05-05 16:52,18.89,8.33,50.29,300.00,12.0,30.01,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 17:52,19.44,7.78,46.78,310.00,9.0,30.0,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 18:52,21.11,7.78,42.20,300.00,7.0,30.0,0.00,10.0,14.00,M,ATL,GA_ASOS
ATL,2025-05-05 19:52,21.11,7.22,40.63,280.00,8.0,29.99,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 20:52,21.67,6.67,37.80,250.00,10.0,29.98,0.00,10.0,15.00,M,ATL,GA_ASOS
ATL,2025-05-05 21:52,20.56,6.11,38.95,300.00,11.0,29.99,0.00,10.0,17.00,M,ATL,GA_ASOS
ATL,2025-05-05 22:52,21.11,6.67,39.11,270.00,8.0,29.99,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-05 23:52,19.44,7.22,45.04,290.00,6.0,30.0,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 00:52,17.78,7.22,49.99,280.00,4.0,30.01,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 01:52,17.22,8.33,55.85,0.00,0.0,30.02,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 02:52,16.11,8.89,62.23,0.00,0.0,30.02,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 03:52,15.56,10.00,69.49,150.00,3.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 04:52,15.00,9.44,69.38,0.00,0.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 05:52,13.89,8.89,71.81,0.00,0.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 06:52,13.89,8.89,71.81,0.00,0.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 07:52,13.33,8.89,74.45,0.00,0.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 08:52,12.78,8.89,77.21,0.00,0.0,30.06,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 09:52,13.33,8.89,74.45,0.00,0.0,30.07,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 10:52,13.33,8.89,74.45,0.00,0.0,30.08,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 11:52,15.56,10.00,69.49,0.00,0.0,30.1,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 12:52,16.67,8.33,57.85,190.00,4.0,30.12,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 13:52,17.78,10.00,60.34,190.00,5.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 14:52,19.44,9.44,52.37,220.00,3.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 15:52,21.67,8.89,43.98,270.00,7.0,30.14,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 16:52,23.33,8.89,39.74,M,3.0,30.12,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 17:52,23.89,8.89,38.43,0.00,0.0,30.11,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 18:52,25.00,8.33,34.63,M,5.0,30.1,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 19:52,25.56,8.33,33.50,290.00,9.0,30.07,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 20:52,25.56,6.67,29.90,220.00,7.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 21:52,25.56,7.78,32.26,240.00,7.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 22:52,25.56,8.33,33.50,270.00,7.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-06 23:52,23.33,8.89,39.74,290.00,5.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 00:52,23.33,8.89,39.74,300.00,3.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 01:52,22.78,8.89,41.10,330.00,4.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 02:52,20.00,11.67,58.67,0.00,0.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 03:52,22.22,9.44,44.13,50.00,7.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 04:52,20.56,11.11,54.64,0.00,0.0,30.06,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 05:52,19.44,11.67,60.73,0.00,0.0,30.06,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 06:52,20.56,10.56,52.66,0.00,0.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 07:52,18.89,12.22,65.21,0.00,0.0,30.06,0.25,9.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-07 08:52,18.89,13.89,72.72,0.00,0.0,30.05,0.51,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 09:52,17.78,13.89,77.97,240.00,7.0,30.09,T,8.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-07 10:52,16.11,13.33,83.59,230.00,6.0,30.12,2.03,8.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-07 11:52,15.56,13.89,89.80,0.00,0.0,30.12,2.03,6.0,M,-RA BR,ATL,GA_ASOS
ATL,2025-05-07 12:48,16.00,14.00,87.92,120.00,8.0,30.09,0.76,7.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-07 12:52,15.56,13.89,89.80,130.00,10.0,30.09,1.02,7.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-07 13:52,16.67,13.89,83.65,80.00,7.0,30.09,0.25,7.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 14:52,17.78,15.00,83.78,130.00,7.0,30.08,0.00,8.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 15:52,18.33,15.00,80.90,130.00,5.0,30.1,0.00,8.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 16:52,19.44,15.56,78.22,90.00,5.0,30.08,0.00,8.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 17:21,19.44,15.56,78.22,160.00,5.0,30.09,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 17:46,19.00,16.00,82.74,120.00,4.0,30.08,T,8.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 17:52,20.00,16.11,78.30,100.00,7.0,30.07,T,8.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 18:52,20.00,16.11,78.30,130.00,4.0,30.07,0.00,8.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 19:52,21.67,16.67,73.21,90.00,9.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 20:34,21.67,16.67,73.21,120.00,7.0,30.02,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 20:52,21.67,16.67,73.21,140.00,6.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 21:52,21.67,16.67,73.21,100.00,5.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 22:52,21.11,16.67,75.75,100.00,5.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-07 23:52,20.56,16.67,78.38,90.00,8.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 00:52,20.00,16.67,81.12,110.00,8.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 01:29,20.00,16.67,81.12,110.00,9.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 01:52,19.44,16.67,83.97,110.00,11.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 02:43,19.44,16.67,83.97,110.00,8.0,30.05,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 02:52,19.44,16.67,83.97,100.00,4.0,30.06,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 03:52,18.89,16.67,86.93,120.00,5.0,30.05,T,10.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-08 04:52,18.89,16.67,86.93,110.00,4.0,30.04,0.25,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 05:52,18.89,16.67,86.93,90.00,6.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 06:00,18.33,16.67,90.01,80.00,6.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 06:43,18.33,16.67,90.01,120.00,4.0,30.02,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 06:52,18.33,16.67,90.01,100.00,3.0,30.02,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 07:52,18.33,16.11,86.88,60.00,5.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 08:52,17.78,16.11,89.97,100.00,4.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 09:52,17.22,15.56,89.93,100.00,3.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 10:47,17.00,16.00,93.83,70.00,5.0,30.05,0.00,0.5,M,BR,ATL,GA_ASOS
ATL,2025-05-08 10:52,17.22,16.11,93.18,50.00,5.0,30.05,0.00,0.5,M,BR,ATL,GA_ASOS
ATL,2025-05-08 10:59,17.22,16.11,93.18,30.00,5.0,30.05,0.00,0.5,M,BR,ATL,GA_ASOS
ATL,2025-05-08 11:48,17.00,16.00,93.83,40.00,6.0,30.08,0.00,1.5,M,BR,ATL,GA_ASOS
ATL,2025-05-08 11:52,17.22,15.56,89.93,50.00,6.0,30.08,0.00,1.5,M,BR,ATL,GA_ASOS
ATL,2025-05-08 12:04,17.22,15.56,89.93,50.00,6.0,30.08,0.00,6.0,M,BR,ATL,GA_ASOS
ATL,2025-05-08 12:52,18.89,16.11,83.91,60.00,6.0,30.08,0.00,7.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 13:52,20.00,16.67,81.12,80.00,4.0,30.06,0.00,7.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 14:52,22.22,17.78,75.92,170.00,4.0,30.06,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 15:52,23.33,17.78,70.97,200.00,3.0,30.06,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 16:52,25.00,17.78,64.21,220.00,7.0,30.04,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 17:52,26.67,17.78,58.17,180.00,5.0,30.01,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 18:52,27.78,17.22,52.62,260.00,6.0,29.99,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 19:52,27.78,16.11,49.03,240.00,6.0,29.98,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 20:52,28.33,15.56,45.81,270.00,5.0,29.95,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 21:52,28.33,15.00,44.20,240.00,3.0,29.93,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 22:52,27.78,15.56,47.32,240.00,6.0,29.92,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-08 23:52,27.22,16.11,50.65,220.00,6.0,29.92,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 00:52,25.56,16.11,55.89,240.00,5.0,29.92,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 01:52,24.44,16.11,59.72,260.00,5.0,29.94,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 02:52,23.33,16.67,66.15,270.00,6.0,29.94,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 03:52,22.78,16.67,68.42,300.00,6.0,29.96,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 04:52,22.22,16.67,70.77,320.00,6.0,29.96,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 05:52,21.11,15.56,70.56,330.00,7.0,29.95,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 06:52,20.56,15.00,70.46,340.00,6.0,29.93,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 07:52,19.44,14.44,72.82,330.00,4.0,29.93,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 08:52,18.33,15.00,80.90,300.00,6.0,29.93,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 09:52,17.78,15.00,83.78,280.00,5.0,29.94,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 10:52,17.78,14.44,80.83,290.00,4.0,29.95,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 11:52,18.89,15.00,78.14,270.00,3.0,29.95,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 12:52,20.00,15.00,72.92,310.00,7.0,29.96,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 13:52,22.78,15.56,63.73,300.00,6.0,29.97,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 14:52,25.00,15.56,55.75,350.00,6.0,29.97,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 15:52,26.11,15.56,52.19,330.00,6.0,29.98,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 16:52,26.11,14.44,48.59,310.00,3.0,29.98,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 17:52,26.67,14.44,47.02,290.00,6.0,29.96,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 18:52,27.78,14.44,44.05,340.00,5.0,29.95,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 19:52,27.22,13.33,42.34,350.00,7.0,29.94,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 20:52,28.33,12.78,38.26,290.00,6.0,29.94,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 21:52,27.22,12.78,40.83,300.00,6.0,29.96,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 22:52,26.67,14.44,47.02,320.00,8.0,29.97,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-09 23:52,25.56,13.89,48.44,330.00,7.0,29.96,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 00:52,24.44,13.89,51.76,340.00,8.0,29.97,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 01:52,23.33,13.89,55.34,340.00,6.0,30.0,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 02:52,23.33,13.33,53.37,360.00,4.0,30.03,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 03:52,22.78,13.89,57.23,20.00,5.0,30.02,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 04:52,22.78,13.89,57.23,50.00,5.0,30.01,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 05:52,22.22,13.89,59.20,100.00,4.0,30.01,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 06:52,21.11,15.00,68.09,0.00,0.0,29.99,0.00,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 07:52,21.11,15.56,70.56,130.00,4.0,29.98,T,10.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-10 08:52,20.00,17.22,84.03,160.00,7.0,30.0,0.25,10.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-10 09:52,19.44,17.22,86.98,140.00,4.0,30.0,1.02,6.0,M,-RA BR,ATL,GA_ASOS
ATL,2025-05-10 10:42,19.44,17.78,90.09,80.00,9.0,30.01,0.25,6.0,M,-RA BR,ATL,GA_ASOS
ATL,2025-05-10 10:52,19.44,17.78,90.09,100.00,8.0,30.01,0.25,6.0,M,-RA BR,ATL,GA_ASOS
ATL,2025-05-10 11:52,19.44,16.67,83.97,80.00,12.0,30.03,0.25,7.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 12:39,16.67,13.89,83.65,70.00,16.0,30.05,0.76,7.0,25.00,-RA,ATL,GA_ASOS
ATL,2025-05-10 12:52,16.11,13.33,83.59,70.00,16.0,30.06,1.02,7.0,23.00,-RA,ATL,GA_ASOS
ATL,2025-05-10 13:33,15.00,12.22,83.46,70.00,17.0,30.07,1.02,6.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-10 13:52,14.44,11.67,83.39,70.00,17.0,30.08,1.02,4.0,23.00,RA,ATL,GA_ASOS
ATL,2025-05-10 14:11,13.89,11.11,83.33,80.00,20.0,30.09,1.02,2.0,26.00,+RA,ATL,GA_ASOS
ATL,2025-05-10 14:33,13.33,11.11,86.40,60.00,19.0,30.09,2.03,2.5,27.00,RA BR,ATL,GA_ASOS
ATL,2025-05-10 14:52,12.78,10.56,86.34,70.00,19.0,30.09,3.05,3.0,27.00,RA BR,ATL,GA_ASOS
ATL,2025-05-10 15:29,12.78,10.00,83.20,80.00,15.0,30.11,0.25,4.0,25.00,-RA,ATL,GA_ASOS
ATL,2025-05-10 15:52,12.78,10.00,83.20,70.00,17.0,30.12,0.25,4.0,M,-RA BR,ATL,GA_ASOS
ATL,2025-05-10 16:10,12.78,10.56,86.34,70.00,18.0,30.11,0.25,5.0,25.00,-RA BR,ATL,GA_ASOS
ATL,2025-05-10 16:52,12.78,10.56,86.34,70.00,18.0,30.1,0.25,9.0,28.00,M,ATL,GA_ASOS
ATL,2025-05-10 17:52,13.33,10.56,83.26,70.00,15.0,30.1,T,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-10 18:52,13.89,11.11,83.33,80.00,12.0,30.08,0.00,10.0,22.00,M,ATL,GA_ASOS
ATL,2025-05-10 19:28,14.44,11.11,80.38,70.00,16.0,30.07,0.00,10.0,24.00,M,ATL,GA_ASOS
ATL,2025-05-10 19:52,14.44,11.67,83.39,80.00,17.0,30.07,T,9.0,23.00,-RA,ATL,GA_ASOS
ATL,2025-05-10 20:37,15.00,12.22,83.46,80.00,14.0,30.06,T,2.0,M,+RA,ATL,GA_ASOS
ATL,2025-05-10 20:45,14.44,12.22,86.51,70.00,10.0,30.06,1.27,3.0,M,RA BR,ATL,GA_ASOS
ATL,2025-05-10 20:52,14.44,12.22,86.51,60.00,13.0,30.06,1.52,4.0,M,RA BR,ATL,GA_ASOS
ATL,2025-05-10 20:57,14.44,12.78,89.72,70.00,13.0,30.06,T,2.5,M,+RA BR,ATL,GA_ASOS
ATL,2025-05-10 21:07,14.44,12.78,89.72,70.00,15.0,30.06,1.27,3.0,M,-RA BR,ATL,GA_ASOS
ATL,2025-05-10 21:52,14.44,12.78,89.72,80.00,18.0,30.07,1.27,7.0,23.00,-RA,ATL,GA_ASOS
ATL,2025-05-10 22:52,14.44,12.78,89.72,80.00,15.0,30.08,0.25,5.0,21.00,-RA BR,ATL,GA_ASOS
ATL,2025-05-10 23:52,14.44,12.78,89.72,80.00,18.0,30.07,2.79,7.0,25.00,-RA,ATL,GA_ASOS
ATL,2025-05-11 00:52,14.44,12.78,89.72,70.00,13.0,30.09,T,7.0,23.00,-RA,ATL,GA_ASOS
ATL,2025-05-11 01:52,15.00,13.33,89.76,80.00,15.0,30.1,T,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-11 02:52,15.00,13.33,89.76,70.00,11.0,30.12,0.51,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-11 03:52,15.00,13.89,93.07,90.00,12.0,30.13,0.25,10.0,M,M,ATL,GA_ASOS
ATL,2025-05-11 04:08,15.00,13.89,93.07,80.00,12.0,30.13,0.25,7.0,M,-RA,ATL,GA_ASOS
ATL,2025-05-11 04:52,15.00,13.89,93.07,80.00,13.0,30.12,0.76,0.25,M,M,ATL,GA_ASOS
ATL,2025-05-11 05:52,15.00,13.89,93.07,80.00,13.0,30.1,0.00,0.25,M,BR,ATL,GA_ASOS
ATL,2025-05-11 06:52,15.00,13.89,93.07,80.00,13.0,30.09,T,0.25,M,-DZ BR,ATL,GA_ASOS
ATL,2025-05-11 07:13,15.00,13.89,93.07,80.00,10.0,30.09,T,0.25,M,-DZ BR,ATL,GA_ASOS
ATL,2025-05-11 07:52,15.00,13.89,93.07,70.00,11.0,30.08,T,0.25,M,-DZ BR,ATL,GA_ASOS
ATL,2025-05-11 08:52,14.44,13.33,93.04,60.00,11.0,30.08,T,0.25,M,-DZ BR,ATL,GA_ASOS
ATL,2025-05-11 09:52,14.44,13.33,93.04,90.00,9.0,30.1,T,0.25,M,-DZ BR,ATL,GA_ASOS
ATL,2025-05-11 10:52,14.44,12.78,89.72,90.00,9.0,30.1,T,0.25,M,-DZ BR,ATL,GA_ASOS
ATL,2025-05-11 11:52,14.44,13.33,93.04,70.00,10.0,30.12,T,0.25,M,-DZ BR,ATL,GA_ASOS
ATL,2025-05-11 12:52,15.00,13.89,93.07,70.00,11.0,30.13,T,0.25,M,BR,ATL,GA_ASOS
ATL,2025-05-11 13:52,15.56,13.89,89.80,70.00,13.0,30.13,0.00,0.25,M,BR,ATL,GA_ASOS
ATL,2025-05-11 14:52,16.11,14.44,89.84,70.00,11.0,30.16,0.00,0.25,M,BR,ATL,GA_ASOS
ATL,2025-05-11 14:55,16.11,14.44,89.84,70.00,14.0,30.16,0.00,1.0,M,BR,ATL,GA_ASOS
ATL,2025-05-11 15:23,16.11,14.44,89.84,80.00,14.0,30.16,0.00,3.0,M,BR,ATL,GA_ASOS
ATL,2025-05-11 15:52,16.67,14.44,86.72,80.00,12.0,30.15,0.00,3.0,M,BR,ATL,GA_ASOS
ATL,2025-05-11 16:52,17.22,15.00,86.77,80.00,13.0,30.15,0.00,3.0,M,BR,ATL,GA_ASOS
ATL,2025-05-11 17:52,17.78,15.56,86.83,80.00,10.0,30.14,0.00,7.0,M,M,ATL,GA_ASOS
ATL,2025-05-11 18:22,17.78,15.56,86.83,90.00,11.0,30.14,T,3.0,M,-DZ BR,ATL,GA_ASOS
ATL,2025-05-11 18:52,17.78,15.56,86.83,80.00,14.0,30.13,T,6.0,M,BR,ATL,GA_ASOS
ATL,2025-05-11 19:52,18.33,15.56,83.84,90.00,13.0,30.12,0.00,7.0,M,M,ATL,GA_ASOS
ATL,2025-05-11 20:52,18.33,16.11,86.88,80.00,10.0,30.12,T,5.0,M,-DZ BR,ATL,GA_ASOS
ATL,2025-05-11 21:24,17.78,16.11,89.97,90.00,12.0,30.12,4.06,0.5,M,+RA BR,ATL,GA_ASOS
ATL,2025-05-11 21:26,17.78,16.11,89.97,100.00,10.0,30.13,4.06,0.5,M,+RA BR,ATL,GA_ASOS
